2013-07-05T00:00:00Z,4381.69,739
2013-08-05T00:00:00Z,4039.25,706
2013-09-05T00:00:00Z,4337.61,730
2013-10-05T00:00:00Z,4798.64,803
2013-11-05T00:00:00Z,2915.63,431
2013-12-05T00:00:00Z,1818.24,275
2013-05-13T00:00:00Z,4023.68,715
2013-05-14T00:00:00Z,3990.0,694
2013-05-15T00:00:00Z,4738.42,786
2013-05-16T00:00:00Z,4576.64,776
2013-05-17T00:00:00Z,4432.92,732
2013-05-18T00:00:00Z,2796.64,413
2013-05-19T00:00:00Z,2441.99,369
2013-05-20T00:00:00Z,4441.85,761
2013-05-21T00:00:00Z,4383.9,762
2013-05-22T00:00:00Z,4281.12,695
2013-05-23T00:00:00Z,4638.71,781
2013-05-24T00:00:00Z,4531.68,727
2013-05-25T00:00:00Z,2765.14,413
2013-05-26T00:00:00Z,2099.7,290
2013-05-27T00:00:00Z,1669.73,245
2013-05-28T00:00:00Z,4123.02,739
2013-05-29T00:00:00Z,4484.53,766
2013-05-30T00:00:00Z,4698.55,790
2013-05-31T00:00:00Z,5046.45,818
2013-01-06T00:00:00Z,3074.2,456
2013-02-06T00:00:00Z,1923.98,284
2013-03-06T00:00:00Z,4248.5,744
2013-04-06T00:00:00Z,4524.04,743
2013-05-06T00:00:00Z,5102.7,816
2013-06-06T00:00:00Z,4573.2,751
2013-07-06T00:00:00Z,5138.2,785
2013-08-06T00:00:00Z,2614.1,397
2013-09-06T00:00:00Z,2258.98,317
2013-10-06T00:00:00Z,4510.18,779
2013-11-06T00:00:00Z,4807.48,755
2013-12-06T00:00:00Z,4631.8,796
2013-06-13T00:00:00Z,4965.41,775
2013-06-14T00:00:00Z,5188.91,832
2013-06-15T00:00:00Z,3044.38,435
2013-06-16T00:00:00Z,1539.62,246
2013-06-17T00:00:00Z,4094.15,697
2013-06-18T00:00:00Z,4656.97,748
2013-06-19T00:00:00Z,4805.51,787
2013-06-20T00:00:00Z,4333.18,752
2013-06-21T00:00:00Z,5563.28,860
2013-06-22T00:00:00Z,2888.35,424
2013-06-23T00:00:00Z,2101.56,288
2013-06-24T00:00:00Z,4692.93,753
2013-06-25T00:00:00Z,4811.36,793
2013-06-26T00:00:00Z,4601.78,745
2013-06-27T00:00:00Z,4715.71,733
2013-06-28T00:00:00Z,5081.69,805
2013-06-29T00:00:00Z,2901.48,408
2013-06-30T00:00:00Z,2192.75,325
2013-01-07T00:00:00Z,4596.38,750
2013-02-07T00:00:00Z,4359.13,736
2013-03-07T00:00:00Z,4921.69,795
2013-04-07T00:00:00Z,1824.78,256
2013-05-07T00:00:00Z,3949.34,616
2013-06-07T00:00:00Z,2889.11,385
2013-07-07T00:00:00Z,2014.45,275
2013-08-07T00:00:00Z,4038.6,686
2013-09-07T00:00:00Z,4579.76,751
2013-10-07T00:00:00Z,5094.96,773
2013-11-07T00:00:00Z,5177.39,825
2013-12-07T00:00:00Z,5606.21,836
2013-07-13T00:00:00Z,2847.59,419
2013-07-14T00:00:00Z,2134.61,307
2013-07-15T00:00:00Z,4731.32,773
2013-07-16T00:00:00Z,4647.07,734
2013-07-17T00:00:00Z,4700.8,750
2013-07-18T00:00:00Z,5026.0,786
2013-07-19T00:00:00Z,5489.64,811
2013-07-20T00:00:00Z,3173.63,428
2013-07-21T00:00:00Z,2087.53,302
